,Outbound Flight Date,Return Flight Date,"Price, €",Outbound Flight Airlines,Outbound Flight Departure Time,Outbound Flight Arrival Time,Outbound Flight Arrival + Days,"Outbound Flight Duration, min",Outbound Flight Stops,Outbound Flight Connecting Airports,Outbound Flight Departure Airport,Outbound Flight Arrival Airport,Return Flight Airlines,Return Flight Departure Time,Return Flight Arrival Time,Return Flight Arrival + Days,"Return Flight Duration, min",Return Flight Stops,Return Flight Connecting Airports,Return Flight Departure Airport,Return Flight Arrival Airport
1289,2024-05-17,2024-05-24,1001,Finnair,10:10,13:50,1,1300,1,HEL,VNO,HND,Finnair,10:10,13:50,1,1070,1,HEL,HND,VNO
1290,2024-05-17,2024-05-24,1057,British Airways + Japan Airlines,10:10,13:05,1,1255,1,HEL,VNO,NRT,Japan Airlines + Finnair,10:10,13:05,1,995,1,HEL,NRT,VNO
1291,2024-05-17,2024-05-24,1058,Finnair + Japan Airlines,10:10,13:05,1,1255,1,HEL,VNO,NRT,Finnair,10:10,13:05,1,995,1,HEL,NRT,VNO
1292,2024-05-17,2024-05-24,1006,British Airways + Japan Airlines,10:10,13:55,1,1305,1,HEL,VNO,HND,Japan Airlines + Finnair,10:10,13:55,1,1070,1,HEL,HND,VNO
1293,2024-05-17,2024-05-24,1043,British Airways + Japan Airlines,10:10,13:50,1,1300,1,HEL,VNO,HND,Finnair,10:10,13:50,1,995,1,HEL,NRT,VNO
1294,2024-05-17,2024-05-24,987,Scandinavian Airlines + Air China,15:50,20:40,1,1370,2,"CPH, PVG",VNO,NRT,Scandinavian Airlines,15:50,20:40,0,1070,1,CPH,HND,VNO
1295,2024-05-17,2024-05-24,1110,Finnair,13:30,13:05,1,1055,1,HEL,VNO,NRT,Japan Airlines + Finnair,13:30,13:05,0,1125,1,HEL,HND,VNO
1296,2024-05-17,2024-05-24,1057,British Airways + Japan Airlines,10:10,13:50,1,1300,1,HEL,VNO,HND,Japan Airlines + Finnair,10:10,13:50,1,995,1,HEL,NRT,VNO
1297,2024-05-17,2024-05-24,1113,Finnair,13:30,13:05,1,1055,1,HEL,VNO,NRT,Finnair,13:30,13:05,0,1125,1,HEL,HND,VNO
1298,2024-05-17,2024-05-24,1058,Finnair + Japan Airlines,10:10,13:50,1,1300,1,HEL,VNO,HND,Finnair,10:10,13:50,1,995,1,HEL,NRT,VNO
1299,2024-05-17,2024-05-24,893,Turkish Airlines,11:35,08:55,1,920,1,IST,VNO,NRT,Turkish Airlines,11:35,08:55,1,1805,1,IST,NRT,VNO
1300,2024-05-17,2024-05-24,1024,British Airways + Japan Airlines,10:10,13:55,1,1305,1,HEL,VNO,HND,Finnair,10:10,13:55,1,1070,1,HEL,HND,VNO
1301,2024-05-17,2024-05-24,923,Turkish Airlines,20:35,19:20,1,1005,1,IST,VNO,HND,Turkish Airlines,20:35,19:20,1,1640,2,"KIX, IST",HND,VNO
1302,2024-05-17,2024-05-24,1055,British Airways + Japan Airlines,10:10,13:05,1,1255,1,HEL,VNO,NRT,Japan Airlines + Finnair,10:10,13:05,1,1070,1,HEL,HND,VNO
1303,2024-05-17,2024-05-24,1058,Finnair,10:10,13:05,1,1255,1,HEL,VNO,NRT,Japan Airlines + Finnair,10:10,13:05,1,1070,1,HEL,HND,VNO
1304,2024-05-17,2024-05-24,1177,Finnair + Japan Airlines,13:30,13:55,1,1105,1,HEL,VNO,HND,Japan Airlines + Finnair,13:30,13:55,1,995,1,HEL,NRT,VNO
1305,2024-05-17,2024-05-24,1135,Finnair + Japan Airlines,13:30,13:05,1,1055,1,HEL,VNO,NRT,Japan Airlines + Finnair,13:30,13:05,0,1125,1,HEL,HND,VNO
1306,2024-05-17,2024-05-24,1070,British Airways + Japan Airlines,10:10,13:05,1,1255,1,HEL,VNO,NRT,Finnair,10:10,13:05,1,1070,1,HEL,HND,VNO
1307,2024-05-17,2024-05-24,1055,British Airways + Japan Airlines,10:10,13:50,1,1300,1,HEL,VNO,HND,Japan Airlines + Finnair,10:10,13:50,1,1070,1,HEL,HND,VNO
1308,2024-05-17,2024-05-24,1083,Finnair + Japan Airlines,10:10,13:05,1,1255,1,HEL,VNO,NRT,Japan Airlines + Finnair,10:10,13:05,1,1070,1,HEL,HND,VNO
1309,2024-05-17,2024-05-24,1086,Finnair + Japan Airlines,10:10,13:05,1,1255,1,HEL,VNO,NRT,Finnair,10:10,13:05,1,1070,1,HEL,HND,VNO
1310,2024-05-17,2024-05-24,871,Turkish Airlines,11:35,08:55,1,920,1,IST,VNO,NRT,Turkish Airlines,11:35,08:55,1,1995,2,"KIX, IST",HND,VNO
1311,2024-05-17,2024-05-24,1074,British Airways + Japan Airlines,10:10,13:50,1,1300,1,HEL,VNO,HND,Finnair,10:10,13:50,1,1070,1,HEL,HND,VNO
1312,2024-05-17,2024-05-24,1081,Turkish Airlines,20:35,19:20,1,1005,1,IST,VNO,HND,Turkish Airlines,20:35,19:20,1,1355,2,"KIX, IST",HND,VNO
1313,2024-05-17,2024-05-24,1197,LOT,19:15,18:30,1,1035,1,WAW,VNO,NRT,LOT,19:15,18:30,1,1100,1,WAW,NRT,VNO
1314,2024-05-17,2024-05-24,1151,Finnair,13:30,13:50,1,1100,1,HEL,VNO,HND,Finnair,13:30,13:50,0,1125,1,HEL,HND,VNO
1315,2024-05-17,2024-05-24,823,Scandinavian Airlines,15:50,07:55,2,2045,1,CPH,VNO,HND,Scandinavian Airlines,15:50,07:55,0,1070,1,CPH,HND,VNO
1316,2024-05-17,2024-05-24,1086,Finnair + Japan Airlines,10:10,13:50,1,1300,1,HEL,VNO,HND,Japan Airlines + Finnair,10:10,13:50,1,1070,1,HEL,HND,VNO
1317,2024-05-17,2024-05-24,1088,Finnair,10:10,13:50,1,1300,1,HEL,VNO,HND,Japan Airlines + Finnair,10:10,13:50,1,1070,1,HEL,HND,VNO
1318,2024-05-17,2024-05-24,1159,Finnair + Japan Airlines,13:30,13:50,1,1100,1,HEL,VNO,HND,Japan Airlines + Finnair,13:30,13:50,0,1125,1,HEL,HND,VNO
1319,2024-05-17,2024-05-24,1089,Finnair + Japan Airlines,10:10,13:50,1,1300,1,HEL,VNO,HND,Finnair,10:10,13:50,1,1070,1,HEL,HND,VNO
1320,2024-05-17,2024-05-24,870,Turkish Airlines,11:35,08:55,1,920,1,IST,VNO,NRT,Turkish Airlines,11:35,08:55,1,2055,2,"OSA, IST",HND,VNO
1321,2024-05-17,2024-05-24,839,Turkish Airlines,20:35,07:55,2,1760,2,"IST, KIX",VNO,HND,Jetstar + Turkish Airlines,20:35,07:55,1,1330,2,"KIX, IST",NRT,VNO
1322,2024-05-17,2024-05-24,1030,Finnair,13:30,13:05,1,1055,1,HEL,VNO,NRT,Japan Airlines + British Airways,13:30,13:05,1,1475,1,HEL,NRT,VNO
1323,2024-05-17,2024-05-24,1179,Finnair + Japan Airlines,13:30,13:50,1,1100,1,HEL,VNO,HND,Finnair,13:30,13:50,0,1125,1,HEL,HND,VNO
1324,2024-05-17,2024-05-24,949,British Airways + Japan Airlines,10:10,13:55,1,1305,1,HEL,VNO,HND,Japan Airlines + British Airways,10:10,13:55,1,1475,1,HEL,NRT,VNO
1325,2024-05-17,2024-05-24,1136,Finnair,13:30,13:05,1,1055,1,HEL,VNO,NRT,Jetstar + Finnair,13:30,13:05,1,1270,2,"KIX, HEL",NRT,VNO
1326,2024-05-17,2024-05-24,1188,Finnair,13:30,13:50,1,1100,1,HEL,VNO,HND,Japan Airlines + Finnair,13:30,13:50,0,1125,1,HEL,HND,VNO
1327,2024-05-17,2024-05-24,1152,Lufthansa + ANA (All Nippon Airways),06:00,08:10,1,1210,1,FRA,VNO,HND,Lufthansa,06:00,08:10,0,1090,1,FRA,HND,VNO
1328,2024-05-17,2024-05-24,838,Turkish Airlines,20:35,07:55,2,1760,2,"IST, KIX",VNO,HND,ANA (All Nippon Airways) + Turkish Airlines,20:35,07:55,1,1420,2,"OSA, IST",HND,VNO
1329,2024-05-17,2024-05-24,1121,Finnair,10:10,13:05,1,1255,1,HEL,VNO,NRT,Finnair,10:10,13:05,0,1125,1,HEL,HND,VNO
1330,2024-05-17,2024-05-24,923,Turkish Airlines,11:35,19:20,1,1545,1,IST,VNO,HND,ANA (All Nippon Airways) + Turkish Airlines,11:35,19:20,1,1355,2,"KIX, IST",HND,VNO
1331,2024-05-17,2024-05-24,1165,ANA (All Nippon Airways),06:00,08:10,1,1210,1,FRA,VNO,HND,ANA (All Nippon Airways),06:00,08:10,0,1090,1,FRA,HND,VNO
1332,2024-05-17,2024-05-24,844,Turkish Airlines,20:35,08:55,2,1820,1,IST,VNO,NRT,ANA (All Nippon Airways) + Turkish Airlines,20:35,08:55,1,1355,2,"KIX, IST",HND,VNO
1333,2024-05-17,2024-05-24,861,Turkish Airlines,20:35,07:55,2,1760,2,"IST, KIX",VNO,HND,ANA (All Nippon Airways) + Turkish Airlines,20:35,07:55,1,1355,2,"KIX, IST",HND,VNO
1334,2024-05-17,2024-05-24,861,Turkish Airlines,11:35,08:55,1,920,1,IST,VNO,NRT,Japan Airlines + Turkish Airlines,11:35,08:55,1,2220,2,"KIX, IST",HND,VNO
1335,2024-05-17,2024-05-24,1113,British Airways + Japan Airlines,10:10,13:55,1,1305,1,HEL,VNO,HND,Japan Airlines + Finnair,10:10,13:55,0,1125,1,HEL,HND,VNO
1336,2024-05-17,2024-05-24,948,British Airways + Japan Airlines,10:10,13:55,1,1305,1,HEL,VNO,HND,Japan Airlines + British Airways,10:10,13:55,1,1550,1,HEL,HND,VNO
1337,2024-05-17,2024-05-24,995,British Airways + Japan Airlines,10:10,13:05,1,1255,1,HEL,VNO,NRT,Japan Airlines + British Airways,10:10,13:05,1,1475,1,HEL,NRT,VNO
1338,2024-05-17,2024-05-24,1144,Lufthansa + ANA (All Nippon Airways),06:00,08:10,1,1210,1,FRA,VNO,HND,Lufthansa,06:00,08:10,0,1165,1,MUC,HND,VNO
1339,2024-05-17,2024-05-24,968,Turkish Airlines,20:35,19:20,1,1005,1,IST,VNO,HND,Turkish Airlines,20:35,19:20,1,1805,1,IST,NRT,VNO
1340,2024-05-17,2024-05-24,1057,Finnair + Japan Airlines,13:30,13:50,1,1100,1,HEL,VNO,HND,Japan Airlines + British Airways,13:30,13:50,1,1475,1,HEL,NRT,VNO
1341,2024-05-17,2024-05-24,1150,LOT,19:15,18:30,1,1035,1,WAW,VNO,NRT,LOT,19:15,18:30,1,1335,1,WAW,NRT,VNO
1342,2024-05-17,2024-05-24,950,Turkish Airlines,11:35,19:20,1,1545,1,IST,VNO,HND,Jetstar + Turkish Airlines,11:35,19:20,1,1330,2,"KIX, IST",NRT,VNO
1343,2024-05-17,2024-05-24,1189,ANA (All Nippon Airways),06:00,08:10,1,1210,1,FRA,VNO,HND,Lufthansa,06:00,08:10,0,1090,1,FRA,HND,VNO
1344,2024-05-17,2024-05-24,871,Turkish Airlines,20:35,08:55,2,1820,1,IST,VNO,NRT,Jetstar + Turkish Airlines,20:35,08:55,1,1330,2,"KIX, IST",NRT,VNO
1345,2024-05-17,2024-05-24,1248,LOT + Asiana Airlines,11:00,11:20,1,1100,2,"WAW, ICN",VNO,NRT,LOT,11:00,11:20,1,1100,1,WAW,NRT,VNO
1346,2024-05-17,2024-05-24,1162,Finnair + Japan Airlines,13:30,13:50,1,1100,1,HEL,VNO,HND,Jetstar + Finnair,13:30,13:50,1,1270,2,"KIX, HEL",NRT,VNO
1347,2024-05-17,2024-05-24,1158,Finnair,10:10,13:05,1,1255,1,HEL,VNO,NRT,Japan Airlines + Finnair,10:10,13:05,0,1125,1,HEL,HND,VNO
1348,2024-05-17,2024-05-24,995,British Airways + Japan Airlines,10:10,13:50,1,1300,1,HEL,VNO,HND,Japan Airlines + British Airways,10:10,13:50,1,1475,1,HEL,NRT,VNO
1349,2024-05-17,2024-05-24,813,Turkish Airlines,20:35,07:55,2,1760,2,"IST, KIX",VNO,HND,Turkish Airlines,20:35,07:55,1,1640,2,"KIX, IST",HND,VNO
1350,2024-05-17,2024-05-24,1162,British Airways + Japan Airlines,10:10,13:05,1,1255,1,HEL,VNO,NRT,Japan Airlines + Finnair,10:10,13:05,0,1125,1,HEL,HND,VNO
1351,2024-05-17,2024-05-24,1321,Finnair + Japan Airlines,13:30,13:50,1,1100,1,HEL,VNO,HND,Japan Airlines + Finnair,13:30,13:50,1,995,1,HEL,NRT,VNO
1352,2024-05-17,2024-05-24,1206,Lufthansa,06:00,08:10,1,1210,1,FRA,VNO,HND,Lufthansa,06:00,08:10,0,1090,1,FRA,HND,VNO
1353,2024-05-17,2024-05-24,1163,Finnair,13:30,13:05,1,1055,1,HEL,VNO,NRT,Japan Airlines + Finnair,13:30,13:05,1,1330,2,"OSA, HEL",HND,VNO
1354,2024-05-17,2024-05-24,1268,LOT + ANA (All Nippon Airways),11:00,11:20,1,1100,2,"WAW, ICN",VNO,NRT,LOT,11:00,11:20,1,1100,1,WAW,NRT,VNO
1355,2024-05-17,2024-05-24,995,British Airways + Japan Airlines,10:10,13:05,1,1255,1,HEL,VNO,NRT,Japan Airlines + British Airways,10:10,13:05,1,1550,1,HEL,HND,VNO
1356,2024-05-17,2024-05-24,1151,Finnair,10:10,13:50,1,1300,1,HEL,VNO,HND,Finnair,10:10,13:50,0,1125,1,HEL,HND,VNO
1357,2024-05-17,2024-05-24,1180,ANA (All Nippon Airways),06:00,08:10,1,1210,1,FRA,VNO,HND,Lufthansa,06:00,08:10,0,1165,1,MUC,HND,VNO
1358,2024-05-17,2024-05-24,1169,Lufthansa,06:00,09:50,1,1310,1,FRA,VNO,HND,Lufthansa,06:00,09:50,0,1090,1,FRA,HND,VNO
1359,2024-05-17,2024-05-24,950,Turkish Airlines,11:35,19:20,1,1545,1,IST,VNO,HND,ANA (All Nippon Airways) + Turkish Airlines,11:35,19:20,1,1420,2,"OSA, IST",HND,VNO
1360,2024-05-17,2024-05-24,870,Turkish Airlines,20:35,08:55,2,1820,1,IST,VNO,NRT,ANA (All Nippon Airways) + Turkish Airlines,20:35,08:55,1,1420,2,"OSA, IST",HND,VNO
1361,2024-05-17,2024-05-24,1227,Lufthansa + ANA (All Nippon Airways),06:00,08:10,1,1210,1,FRA,VNO,HND,ANA (All Nippon Airways),06:00,08:10,0,1090,1,FRA,HND,VNO
1362,2024-05-17,2024-05-24,1118,Lufthansa,06:00,09:50,1,1310,1,FRA,VNO,HND,ANA (All Nippon Airways) + Lufthansa,06:00,09:50,0,1215,1,FRA,HND,VNO
1363,2024-05-17,2024-05-24,1096,British Airways + Japan Airlines,10:10,13:55,1,1305,1,HEL,VNO,HND,Jetstar + Finnair,10:10,13:55,1,1270,2,"KIX, HEL",NRT,VNO
1364,2024-05-17,2024-05-24,1231,Lufthansa + ANA (All Nippon Airways),06:00,08:10,1,1210,1,FRA,VNO,HND,ANA (All Nippon Airways) + Lufthansa,06:00,08:10,0,1090,1,FRA,HND,VNO
1365,2024-05-17,2024-05-24,1231,ANA (All Nippon Airways),06:00,08:10,1,1210,1,FRA,VNO,HND,ANA (All Nippon Airways) + Lufthansa,06:00,08:10,0,1090,1,FRA,HND,VNO
1366,2024-05-17,2024-05-24,1041,Scandinavian Airlines + Air China,11:10,20:40,1,1650,2,"CPH, PVG",VNO,NRT,Scandinavian Airlines,11:10,20:40,0,1070,1,CPH,HND,VNO
1367,2024-05-17,2024-05-24,1297,airBaltic + Japan Airlines,15:30,17:20,1,1190,1,CDG,VNO,HND,Finnair,15:30,17:20,1,995,1,HEL,NRT,VNO
1368,2024-05-17,2024-05-24,995,British Airways + Japan Airlines,10:10,13:50,1,1300,1,HEL,VNO,HND,Japan Airlines + British Airways,10:10,13:50,1,1550,1,HEL,HND,VNO
1369,2024-05-17,2024-05-24,1194,Finnair + Japan Airlines,10:10,13:05,1,1255,1,HEL,VNO,NRT,Japan Airlines + Finnair,10:10,13:05,0,1125,1,HEL,HND,VNO
1370,2024-05-17,2024-05-24,1199,Lufthansa,06:00,08:10,1,1210,1,FRA,VNO,HND,Lufthansa,06:00,08:10,0,1165,1,MUC,HND,VNO
1371,2024-05-17,2024-05-24,950,Turkish Airlines,20:35,19:20,1,1005,1,IST,VNO,HND,Turkish Airlines,20:35,19:20,1,1995,2,"KIX, IST",HND,VNO
1372,2024-05-17,2024-05-24,1176,British Airways + Japan Airlines,10:10,13:50,1,1300,1,HEL,VNO,HND,Japan Airlines + Finnair,10:10,13:50,0,1125,1,HEL,HND,VNO
1373,2024-05-17,2024-05-24,1162,Lufthansa,06:00,09:50,1,1310,1,FRA,VNO,HND,Lufthansa,06:00,09:50,0,1165,1,MUC,HND,VNO
1374,2024-05-17,2024-05-24,1149,LOT,19:15,18:30,1,1035,1,WAW,VNO,NRT,LOT,19:15,18:30,1,1470,1,WAW,NRT,VNO
1375,2024-05-17,2024-05-24,1152,Lufthansa + ANA (All Nippon Airways),06:00,08:10,1,1210,1,FRA,VNO,HND,Lufthansa,06:00,08:10,1,1290,1,FRA,HND,VNO
1376,2024-05-17,2024-05-24,1188,Finnair,10:10,13:50,1,1300,1,HEL,VNO,HND,Japan Airlines + Finnair,10:10,13:50,0,1125,1,HEL,HND,VNO
1377,2024-05-17,2024-05-24,1319,airBaltic + Japan Airlines,15:30,17:20,1,1190,1,CDG,VNO,HND,Japan Airlines + Finnair,15:30,17:20,1,995,1,HEL,NRT,VNO
1378,2024-05-17,2024-05-24,1191,ANA (All Nippon Airways),06:00,08:10,1,1210,1,FRA,VNO,HND,ANA (All Nippon Airways),06:00,08:10,0,1215,1,FRA,HND,VNO
1379,2024-05-17,2024-05-24,1197,Finnair + Japan Airlines,10:10,13:50,1,1300,1,HEL,VNO,HND,Japan Airlines + Finnair,10:10,13:50,0,1125,1,HEL,HND,VNO
1380,2024-05-17,2024-05-24,950,Turkish Airlines,20:35,19:20,1,1005,1,IST,VNO,HND,Turkish Airlines,20:35,19:20,1,2055,2,"OSA, IST",HND,VNO
1381,2024-05-17,2024-05-24,1090,Finnair + Japan Airlines,13:30,13:05,1,1055,1,HEL,VNO,NRT,Finnair,13:30,13:05,1,1620,2,"KIX, HEL",HND,VNO
1382,2024-05-17,2024-05-24,844,Turkish Airlines,20:35,08:55,2,1820,1,IST,VNO,NRT,Turkish Airlines,20:35,08:55,1,1640,2,"KIX, IST",HND,VNO
1383,2024-05-17,2024-05-24,1207,Lufthansa + ANA (All Nippon Airways),06:00,08:10,1,1210,1,FRA,VNO,HND,Lufthansa,06:00,08:10,0,1215,2,"MUC, FRA",HND,VNO
1384,2024-05-17,2024-05-24,1207,Lufthansa + ANA (All Nippon Airways),06:00,08:10,1,1210,1,FRA,VNO,HND,Lufthansa,06:00,08:10,1,1215,2,"MUC, FRA",HND,VNO
1385,2024-05-17,2024-05-24,1016,Turkish Airlines,20:35,07:55,2,1760,2,"IST, KIX",VNO,HND,Turkish Airlines,20:35,07:55,1,1125,1,IST,HND,VNO
1386,2024-05-17,2024-05-24,978,Scandinavian Airlines,17:45,07:55,2,1930,2,"ARN, CPH",VNO,HND,Scandinavian Airlines,17:45,07:55,0,1070,1,CPH,HND,VNO
1387,2024-05-17,2024-05-24,1285,Lufthansa,06:00,08:10,1,1210,1,FRA,VNO,HND,ANA (All Nippon Airways),06:00,08:10,0,1090,1,FRA,HND,VNO
1388,2024-05-17,2024-05-24,1150,British Airways + Japan Airlines,10:10,13:50,1,1300,1,HEL,VNO,HND,Jetstar + Finnair,10:10,13:50,1,1270,2,"KIX, HEL",NRT,VNO
1389,2024-05-17,2024-05-24,813,Turkish Airlines,11:35,07:55,2,2300,2,"IST, KIX",VNO,HND,ANA (All Nippon Airways) + Turkish Airlines,11:35,07:55,1,1355,2,"KIX, IST",HND,VNO
1390,2024-05-17,2024-05-24,1321,Finnair + Japan Airlines,10:10,13:05,1,1255,1,HEL,VNO,NRT,Japan Airlines + Finnair,10:10,13:05,1,995,1,HEL,NRT,VNO
1391,2024-05-17,2024-05-24,1194,Finnair,13:30,13:50,1,1100,1,HEL,VNO,HND,Japan Airlines + Finnair,13:30,13:50,1,1390,2,"OSA, HEL",HND,VNO
1392,2024-05-17,2024-05-24,1282,LOT + Asiana Airlines,09:00,11:20,1,1220,2,"WAW, ICN",VNO,NRT,LOT,09:00,11:20,1,1100,1,WAW,NRT,VNO
1393,2024-05-17,2024-05-24,861,Turkish Airlines,11:35,08:55,1,920,1,IST,VNO,NRT,Turkish Airlines,11:35,08:55,1,2535,2,"KIX, IST",HND,VNO
1394,2024-05-17,2024-05-24,1318,airBaltic + Japan Airlines,15:30,17:20,1,1190,1,CDG,VNO,HND,Japan Airlines + Finnair,15:30,17:20,1,1070,1,HEL,HND,VNO
1395,2024-05-17,2024-05-24,1248,Lufthansa,06:00,09:50,1,1310,1,FRA,VNO,HND,ANA (All Nippon Airways),06:00,09:50,0,1090,1,FRA,HND,VNO
1396,2024-05-17,2024-05-24,1160,Finnair,10:10,13:05,1,1255,1,HEL,VNO,NRT,Japan Airlines + Finnair,10:10,13:05,1,1330,2,"OSA, HEL",HND,VNO
1397,2024-05-17,2024-05-24,828,Turkish Airlines,11:35,07:55,2,2300,2,"IST, KIX",VNO,HND,Jetstar + Turkish Airlines,11:35,07:55,1,1330,2,"KIX, IST",NRT,VNO
1398,2024-05-17,2024-05-24,860,Turkish Airlines,11:35,08:55,1,920,1,IST,VNO,NRT,Turkish Airlines,11:35,08:55,1,2595,2,"OSA, IST",HND,VNO
1399,2024-05-17,2024-05-24,972,Turkish Airlines,20:35,07:55,2,1760,2,"IST, KIX",VNO,HND,Turkish Airlines,20:35,07:55,1,1355,2,"KIX, IST",HND,VNO
1400,2024-05-17,2024-05-24,1211,Lufthansa,06:00,08:10,1,1210,1,FRA,VNO,HND,Lufthansa,06:00,08:10,1,1290,1,FRA,HND,VNO
1401,2024-05-17,2024-05-24,940,Turkish Airlines,20:35,19:20,1,1005,1,IST,VNO,HND,Japan Airlines + Turkish Airlines,20:35,19:20,1,2220,2,"KIX, IST",HND,VNO
1402,2024-05-17,2024-05-24,1334,LOT + Lufthansa,06:20,08:10,1,1190,2,"WAW, FRA",VNO,HND,ANA (All Nippon Airways),06:20,08:10,0,1090,1,FRA,HND,VNO
1403,2024-05-17,2024-05-24,1282,ANA (All Nippon Airways),06:00,08:10,1,1210,1,FRA,VNO,HND,ANA (All Nippon Airways) + Lufthansa,06:00,08:10,0,1165,1,MUC,HND,VNO
1404,2024-05-17,2024-05-24,1256,ANA (All Nippon Airways),06:00,08:10,1,1210,1,FRA,VNO,HND,Lufthansa,06:00,08:10,0,1215,2,"MUC, FRA",HND,VNO
1405,2024-05-17,2024-05-24,1256,ANA (All Nippon Airways),06:00,08:10,1,1210,1,FRA,VNO,HND,Lufthansa,06:00,08:10,1,1215,2,"MUC, FRA",HND,VNO
1406,2024-05-17,2024-05-24,1219,ANA (All Nippon Airways),06:00,08:10,1,1210,1,FRA,VNO,HND,Lufthansa,06:00,08:10,1,1290,1,FRA,HND,VNO
1407,2024-05-17,2024-05-24,1315,LOT + ANA (All Nippon Airways),09:00,11:20,1,1220,2,"WAW, ICN",VNO,NRT,LOT,09:00,11:20,1,1100,1,WAW,NRT,VNO
1408,2024-05-17,2024-05-24,1174,Lufthansa,06:00,09:50,1,1310,1,FRA,VNO,HND,Lufthansa,06:00,09:50,1,1290,1,FRA,HND,VNO
1409,2024-05-17,2024-05-24,1286,Lufthansa + ANA (All Nippon Airways),06:00,08:10,1,1210,1,FRA,VNO,HND,ANA (All Nippon Airways) + Lufthansa,06:00,08:10,0,1165,1,MUC,HND,VNO
1410,2024-05-17,2024-05-24,1261,Lufthansa,06:00,08:10,1,1210,1,FRA,VNO,HND,Lufthansa,06:00,08:10,0,1215,2,"MUC, FRA",HND,VNO
1411,2024-05-17,2024-05-24,1261,Lufthansa,06:00,08:10,1,1210,1,FRA,VNO,HND,Lufthansa,06:00,08:10,1,1215,2,"MUC, FRA",HND,VNO
1412,2024-05-17,2024-05-24,1343,LOT + Lufthansa,06:20,08:10,1,1190,2,"WAW, FRA",VNO,HND,Lufthansa,06:20,08:10,0,1090,1,FRA,HND,VNO
1413,2024-05-17,2024-05-24,1149,Turkish Airlines,11:35,19:20,1,1545,1,IST,VNO,HND,Turkish Airlines,11:35,19:20,1,1125,1,IST,HND,VNO
1414,2024-05-17,2024-05-24,1190,Finnair,13:30,13:50,1,1100,1,HEL,VNO,HND,Japan Airlines + Finnair,13:30,13:50,1,1480,2,"OSA, HEL",HND,VNO
1415,2024-05-17,2024-05-24,862,Turkish Airlines,20:35,07:55,2,1760,2,"IST, KIX",VNO,HND,Turkish Airlines,20:35,07:55,1,1805,1,IST,NRT,VNO
1416,2024-05-17,2024-05-24,827,Turkish Airlines,11:35,07:55,2,2300,2,"IST, KIX",VNO,HND,ANA (All Nippon Airways) + Turkish Airlines,11:35,07:55,1,1420,2,"OSA, IST",HND,VNO
1417,2024-05-17,2024-05-24,1383,Lufthansa,06:00,06:55,1,1135,2,"FRA, MUC",VNO,HND,Lufthansa,06:00,06:55,0,1090,1,FRA,HND,VNO
1418,2024-05-17,2024-05-24,1293,airBaltic + Japan Airlines,15:30,17:20,1,1190,1,CDG,VNO,HND,Finnair,15:30,17:20,1,1195,1,HEL,NRT,VNO
1419,2024-05-17,2024-05-24,1348,LOT + Lufthansa,14:45,16:45,1,1200,2,"WAW, FRA",VNO,HND,ANA (All Nippon Airways),14:45,16:45,0,1090,1,FRA,HND,VNO
1420,2024-05-17,2024-05-24,1284,LOT,14:45,18:30,1,1305,1,WAW,VNO,NRT,LOT,14:45,18:30,1,1100,1,WAW,NRT,VNO
1421,2024-05-17,2024-05-24,1224,Lufthansa,06:00,09:50,1,1310,1,FRA,VNO,HND,Lufthansa,06:00,09:50,0,1215,2,"MUC, FRA",HND,VNO
1422,2024-05-17,2024-05-24,1161,Finnair,13:30,13:05,1,1055,1,HEL,VNO,NRT,Finnair,13:30,13:05,1,1620,2,"KIX, HEL",HND,VNO
1423,2024-05-17,2024-05-24,1357,LOT + Lufthansa,14:45,16:45,1,1200,2,"WAW, FRA",VNO,HND,Lufthansa,14:45,16:45,0,1090,1,FRA,HND,VNO
1424,2024-05-17,2024-05-24,1180,LOT,14:45,18:30,1,1305,1,WAW,VNO,NRT,LOT,14:45,18:30,1,1335,1,WAW,NRT,VNO
1425,2024-05-17,2024-05-24,827,Turkish Airlines,20:35,19:15,2,2440,2,"IST, OSA",VNO,HND,Jetstar + Turkish Airlines,20:35,19:15,1,1330,2,"KIX, IST",NRT,VNO
1426,2024-05-17,2024-05-24,1336,Lufthansa,13:40,16:45,1,1265,1,FRA,VNO,HND,Lufthansa,13:40,16:45,0,1090,1,FRA,HND,VNO
1427,2024-05-17,2024-05-24,838,Turkish Airlines,20:35,07:55,2,1760,2,"IST, KIX",VNO,HND,Turkish Airlines,20:35,07:55,1,1995,2,"KIX, IST",HND,VNO
1428,2024-05-17,2024-05-24,1299,Finnair + Japan Airlines,10:10,13:55,1,1305,1,HEL,VNO,HND,Finnair,10:10,13:55,0,1125,1,HEL,HND,VNO
1429,2024-05-17,2024-05-24,1349,Lufthansa,13:40,16:45,1,1265,1,FRA,VNO,HND,ANA (All Nippon Airways),13:40,16:45,0,1090,1,FRA,HND,VNO
1430,2024-05-17,2024-05-24,1003,Turkish Airlines,20:35,08:55,2,1820,1,IST,VNO,NRT,Turkish Airlines,20:35,08:55,1,1355,2,"KIX, IST",HND,VNO
1431,2024-05-17,2024-05-24,1316,LOT + ANA (All Nippon Airways),11:00,15:00,1,1320,2,"WAW, SEL",VNO,HND,LOT,11:00,15:00,1,1100,1,WAW,NRT,VNO
1432,2024-05-17,2024-05-24,838,Turkish Airlines,20:35,07:55,2,1760,2,"IST, KIX",VNO,HND,Turkish Airlines,20:35,07:55,1,2055,2,"OSA, IST",HND,VNO
